GPE,count
Pienava pagasts,3
Edole pagasts,3
Bebe pagasts,3
Vāne pagasts,3
Staļģene,3
pers,3
Rauna,3
dānis,3
palikt,3
Pērnava,3
Parīse,3
mācīt,3
Aucmuiža pagasts,3
Vecsaule,3
Kalvene,3
Jelgaroas,3
Zentene,3
Gaiķi muiža,3
Jaunpili,2
Zante,2
Jelgava Riga,2
I2ta,2
Smārde muiža,2
Paulsgnade pagasts,2
Linde pagasts,2
Janmar,2
Bīriņi,2
Jaunsaule,2
Bebcs pagasts,2
turks zeme,2
decembris,2
priekš,2
Garlene pagasts,2
Vērgala,2
meija,2
Vissis,2
kronis pagasts,2
Puss,2
Dzirre muiža pagasts,2
Zpurģs,2
Dzērbene,2
Polocke,2
Dekss,2
Šmarden,2
Dresdene,2
Konstantinopole,2
sava,2
vilciņš,2
Dilišancs,2
vecs,2
tu,2
Dinaburga,2
Bramberģe pagasts,2
polis zeme,2
Tukumi,2
Alberts,2
Upičs apriņķis,2
anakonda,2
Popcs pagasts,2
Vramberga pagasts,2
lode,2
Dundange,2
kāst,2
Vārve,2
Altona,2
Lube muiža pagasts,2
Godiba,2
kurp,2
kronis Vircava,2
vest,2
Drustu pagasts,2
Dobele apriņķis,2
Pinke pagasts,2
Olaine,2
Grauduppe pagasts,2
Palangs,2
krogs,2
Priekule pagasts,2
Cirava,2
Valka,2
Vīkšņes novads,2
atkal,2
Daugava,2
Leišbs,2
Danesmuiža,2
Odessa,2
Jclgava,2
Saka,2
Volter,2
Jaumar,2
Iecava Labrencs,2
Zakolovskp,2
Vecsaule pagasts,2
Dinaburge,2
Pleskava,2
Skrunde,2
Duualka,2
Bc,2
kronis Džūkste,2
Gārsene pagasts,2
sloka,2
Bērse pagasts,2
muiža pagasts,2
Dreimana,2
kr. Kandava,2
Zusterkroga,2
dievs,2
Pope Jāns,2
Kursišs,2
Jaunjelgava apriņķis,2
Tukume pagasts,2
Krccva valsts,2
Cēsis apriņķis,2
Baussas pagasts,2
Bornsmindes,2
Vadakste,2
majors,2
iet,2
Vīkšne novads,2
Kamčatka,2
Jelgava pilsēta,2
Ēdole pagasts,2
gvarde,2
Bukaiši muiža pagasts,2
Nirnbergē,2
Polocka,2
Mešamuiža pagasts,2
Smiltnieks,2
Abava,2
popēt,2
Talsu,2
Landzes,1
Talsene,1
zirnis,1
Trek,1
Vecc-Setsātcs pagasts,1
Ārensburgī,1
Jitterbok pilsēta,1
Krievulēgere,1
Lutterissa,1
Augsburga valsts,1
Jesarosse,1
Šiebart pagasts,1
plūdi,1
Kalkūne muiža,1
vilna,1
Zmieds,1
Acua augusts,1
832. C Janne Dārsniek,1
Rigs,1
Jģ,1
Griescs pagasts,1
Iģene,1
Grendšcs,1
Jsland,1
Rocrich,1
17V April,1
Appnkvs pagasts,1
Appriķes pagasts,1
Tome,1
Kloster-Aizputte pagasts,1
Nirnberga,1
osta,1
Jelgava pils,1
Alsvange pagasts,1
Tnkuma apriņķis,1
Citta novads,1
ērglis,1
Moskava,1
Rīga pilsēta,1
Mālumuiža,1
urrā,1
polis tur,1
Dvīnišis,1
Varbere pagasts,1
atrast,1
Barbercs pagasts,1
Pchpcs pagasts,1
šorīt,1
Dirkusmuiža pagasts,1
Kolke,1
Vissis novads,1
ibcsts gads,1
lai,1
Svittene pagasts,1
833. 2 Vuke Ērnest,1
Gamescs pagasts,1
nerrot pagasts,1
mērs,1
Prāga,1
Firks,1
kronis Kalnamuiža,1
Virknmuiža pagasts,1
Liel-Virbe pagasts,1
Vainor,1
Jlļdriks,1
Kattola,1
vanags,1
Rundāle muiža,1
c. Blumcndsona,1
Bērsmuiža pagasts,1
Škibesmuiža,1
Major,1
Jaunaspils pagasts,1
Spārene pagasts,1
pulksten,1
Talstņa pagasts,1
Šķēde,1
Kortrik pilsēta,1
Gulbincs pagasts,1
Vccc-Saule pagasts,1
Zopotnic,1
seši,1
Plattone pagasts,1
Kensbcrge,1
Rmdeķ,1
Skruude pagasts,1
Mālesmuiža,1
Oglaine,1
Pētersburga,1
Patvaldina,1
Šāka ciems,1
Dinters,1
Kensbergis,1
latvis,1
Kensberge,1
Palangā,1
Tulnša,1
savienoti,1
Zēlpils,1
Vārenbroke,1
Vērgaite pagasts,1
Vebruara 1833.,1
Bauske,1
Zcltukroga,1
Bunšs,1
Graāppe pagasts,1
nams,1
Nīca,1
Zigulda,1
Dišs,1
Sigulda,1
tukšs,1
Gārsene,1
Virkus,1
Aumurgs,1
Vecctnuiša pagasts,1
ķēniņš,1
Tuppiņ,1
plēne novads,1
Koch,1
Janišemskp,1
Gramsde pagasts,1
Šaī pagasts,1
Kaldabruņa,1
plosts,1
Borodino,1
franks,1
Visss,1
kalns,1
kūts,1
Volguntcs pagasts,1
Pēr,1
Kandaroas,1
Gaiķi,1
Muguth,1
Jauvar 1834. 2 Kursišs,1
ik,1
Plattoues pagasts,1
maurs,1
slieka pagasts,1
Postcnde pagasts,1
Dnalke,1
Stūresmuiža,1
notikt,1
Elba,1
Tamošna,1
miņa pagasts,1
Pļaviņa,1
Sigulda Vidzeme,1
Pstermalde,1
Ostbach-Freiberge pagasts,1
gaidīt,1
Berstcte pagasts,1
Vadaksesmuiža pagasts,1
Kulvigs,1
Hasss,1
Markevičs,1
Ābels,1
Stēdcs pagasts,1
pirmais,1
Lassmuiža,1
Vadakse pagasts,1
Vebcs pagasts,1
Tukumcs apriņķis,1
Svēte,1
Pcbpe pagasts,1
Krīcburģes,1
Lielas-Sessava pagasts,1
Oers,1
Talsi,1
Leith,1
Leipciga,1
Napoleons,1
Kaulicces pagasts,1
Vecspile pagasts,1
Rengcsmuiža pagasts,1
Veccsieksitcs pagasts,1
Viesīte,1
Pēterburge,1
Siberiā,1
Verline,1
turp,1
Jlmage pagasts,1
Siberiu,1
C-pagran Knstops,1
Eugure pagasts,1
Griešs pagasts,1
Kilesmuiža,1
Siberias,1
Smēdiena,1
Krakava,1
Amburgs,1
Kalnamša pagasts,1
Zūrcs pagasts,1
833. 2,1
Krjstap,1
Clkšnumuiža,1
Viksele pagasts,1
salasmuižēties,1
Berline,1
Padure,1
R i H G,1
Knons Slampe pagasts,1
Kastr,1
Arievs valsts,1
Janiševskp,1
Vandzene,1
Ruudāle pagasts,1
Arišmuiža pagasts,1
Veccvagar,1
Thielenhvs,1
Engurēm,1
cūka,1
Raude,1
sāms,1
Mccsauka pagasts,1
Pank,1
sūre pagasts,1
savs,1
Talcinge pagasts,1
Kligesmuiža,1
Massava,1
Krists,1
saksis,1
Kuldīga Kalnamuiža,1
maijs,1
Pilkalne pagasts,1
Alsmange pagasts,1
Zkruude pagasts,1
Brambūrga pagasts,1
Palange,1
tirgus,1
Paulsguadcs pagasts,1
Alcgr' pagasts,1
Dobelcs pagasts,1
Rengesmuļšs pagasts,1
Kukšu pagasts,1
Varribe,1
Maina,1
Virga pagasts,1
Landaga,1
Ibo4ts gads,1
Gliebava,1
Milano,1
Kligeāuiša,1
gubernators,1
novads,1
I4to Zeptemberis,1
Zilistrias,1
Varna,1
Pūre pagasts,1
Cedovitc,1
Zemite pagasts,1
Mnāce,1
Hasauas,1
Ermona,1
Gulbene muiža pagasts,1
Jlmagcs pagasts,1
Kaluaciema pagasts,1
Streija,1
Ncķakcs pagasts,1
Butler,1
Cīrole pagasts,1
Dinsbergs,1
skots zeme,1
Japāna,1
Ilmage pagasts,1
Aprila,1
viens,1
Vcnsava pagasts,1
Prcckule pagasts,1
Dursy,1
1837. 1 Jaunlāc Ģiert,1
Loģs,1
Valdone pagasts,1
Baldone muiža,1
Anesmuiža,1
Port,1
Saldus,1
Dangava,1
illgts gads,1
Jūl,1
Grobine,1
Vircava muiža pagasts,1
taisīt,1
Palcgrāme pagasts,1
Bābele,1
skola,1
Grendšcs pagasts,1
Zlieka pagasts,1
Taisuiba,1
Durbe / Kaļnamuiža,1
Np,1
Jaun-Sāte pagasts,1
Maldišana,1
Pedmāle,1
Nīce pagasts,1
Leccentcs pagasts,1
Drusts pagasts,1
Vasse,1
Elkšnumuiža,1
Pāce pagasts,1
Paķcgrs,1
augusts Pols,1
Keisars,1
MHC,1
Aleppo,1
Antverpene,1
Bordo,1
Paplakes pagasts,1
Jurrc,1
Bābele pilsēta,1
Aerkste pagasts,1
Staļģene pagasts,1
Zpirgs pagasts,1
Vebruara i 832.,1
Viesāte pagasts,1
Virsbiskaps,1
Noroemvera,1
Numbesmuiža pagasts,1
Hreimans,1
Zcira,1
Gviacdovsky Rīga,1
Skēde,1
šķirt,1
Solijāt,1
atmiehlināt,1
Sep,1
Krccms valsts,1
Apprike pagasts,1
Jģenesmuiža pagasts,1
esere pagasts,1
Skujene,1
Svod,1
Henko,1
Nītaure,1
Kongsberg pilsēta,1
Jamaikcs pagasts,1
esere,1
Popragcs pagasts,1
morija,1
Igģcne pagasts,1
Sessama pagasts,1
Trampedach,1
Ziemel Amerika,1
melderis,1
Iecava Labrcncs,1
ļaut,1
zemnieks,1
Cēties,1
Piltene Prāmesta,1
Balgale,1
Nerreras,1
svētdien,1
liels pagasts,1
Rorbach,1
Volgunte pagasts,1
uzlūkot,1
liegties,1
Ikškilis,1
Indrik,1
Bursy,1
pops,1
Iģenesmša pagasts,1
Talsma pagasts,1
zalve pagasts,1
Bikste pagasts,1
Ģs augusts,1
Jelģava,1
Kreēvs valsts,1
Dieroa,1
Ruccama pagasts,1
Jauņjelgama apriņķis,1
Pchterbnrge,1
Miķeļos,1
karot,1
Norsolk,1
Vldus,1
Amriļs,1
Jalmar,1
auseklis Gederts,1
Mossava,1
Vadakscs pagasts,1
Jūdeja,1
Ntt,1
j-andrej Krūā,1
Valka krogs,1
Bco,1
Veccplle pagasts,1
Aizdzirre pagasts,1
Aprila i 833.,1
Krlšjān,1
auseklis Gedertv,1
Kalkūne pagasts,1
Ģhšaņa,1
Rumbe pagasts,1
Popervāle pagasts,1
Jūle,1
Nerretas,1
Rothhs,1
Kumcr,1
Josua,1
Garisis,1
Taī,1
Zalvcuc,1
Rā,1
parīt,1
Bornsmindes pagasts,1
Gulveues pagasts,1
Tauries valsts,1
g. Strēl,1
Rēvele,1
I45,1
sviedri,1
steigties,1
Cthielenhs,1
otrais,1
Etrūge,1
Jule 1834. 5,1
Kandava 25,1
D o H,1
Jēkabs,1
kreilis Gederts,1
Jurgs,1
Šnikere pagasts,1
Basse,1
Rīga ceļš,1
Jlukste,1
Vchrscs pagasts,1
g. Strchl,1
Zarkana muiža pagasts,1
Ventespili,1
Okte pagasts,1
Kanaana,1
Kuloiga,1
Jrlau-Grenčs pagasts,1
Smirna,1
Mūrumuiža pagasts,1
tūkstotis,1
Duudanga,1
Kārlesmuiža,1
Palcsīme pagasts,1
Mar,1
Ješs,1
caur,1
Vebe pagasts,1
Snēpele pagasts,1
Rīga vāci,1
igaunis zeme,1
Kolka,1
Gamiese pagasts,1
Tukumu,1
Ticciga,1
C ī Kalneniek,1
Zarskoiselo,1
Dovelks pagasts,1
Dorpers,1
Ļch pagasts,1
vilciņš jeb,1
Rikolai,1
pērn,1
šī,1
svētdiena,1
Ņhne pilsēta,1
Brocccues pagasts,1
Jul,1
Roērich,1
Neneberge,1
Sēlpils pagasts,1
ģenerālgubernators,1
Kalnaciema pagasts,1
Kaģuraga,1
Kaģguraga,1
Pormsāte pagasts,1
tas,1
Jurrs,1
pa,1
Viršumuiža pagasts,1
stenga,1
Stelpe muiža,1
Stenģu,1
Pomustha pagasts,1
Tripoli,1
Galicija,1
ungurs,1
London,1
Lcela Iecava,1
Vecc-Cēccre,1
Ostbach-Fl-eibergcs,1
rektors,1
rīt,1
Zakolomskp,1
Tsv,1
Jaunpils / Dobele,1
rādīt,1
Vorba,1
Akre,1
atspīdēt,1
Ventspils,1
Bebcs,1
divi,1
dot,1
tikties,1
Jauvar 1834. 3 Kursišs,1
Padere,1
Ēģipte zeme,1
Mārliņs,1
Narva,1
oy,1
Kuldiga kronis pagasts,1
Tukums leclcettn,1
Januu,1
Irlava,1
Šē,1
Blīdene,1
Jlsesmuiža,1
Ģs,1
Lauuagukroģs,1
I9ta,1
Menburga valsts,1
Skrundcs,1
jebkur,1
Celgava,1
Trttelmindcs pagasts,1
Vācstļnme valsts,1
Lmrdaga,1
Vāczeme valsts,1
Nisorge,1
mist,1
Rudzukrogs,1
Muravka,1
Krona Vircava,1
Vrūniks,1
Galtene pagasts,1
Samas,1
Ostbach,1
Olande,1
Sēlpils,1
kad pagasts,1
augsti,1
Thielenhs,1
Ton,1
Joannkoch,1
Pakaiscs pagasts,1
Zūre muiža,1
Jūns 1839. 2 Thom Jakobson,1
Eccava,1
Virkus pagasts,1
Āvhbele pagasts,1
I7to April,1
Klīver sala,1
Kevelcs pagasts,1
Keveles pagasts,1
Dnalkcs,1
novembris 1834. 2 c. Blumendsona,1
Zattasmuiža pagasts,1
Rumbcsmuiža pagasts,1
Vidscme,1
Vārve muiža,1
271ā augusts,1
Jule i 834. 2 Gedart strēle,1
Abgulde,1
Ugalcs pagasts,1
Kirganika,1
Aizputte,1
Debe pagasts,1
vakar,1
augsts,1
Jlnkstes apriņķis,1
Baldoncs pagasts,1
Diganamcs pagasts,1
Krievn valsts,1
Jalms,1
Drerers Jelgava,1
rieksts,1
Džūkste,1
Vkure pagasts,1
Vevrara i 832.,1
Kandama pagasts,1
Trampcdach,1
Tuktīne apriņķis,1
valsts,1
Grieķiers,1
Englante,1
doties,1
Vukaiša pagasts,1
Bervikī,1
šeit,1
Lasss,1
Tukums apriņķis,1
Aizkraukle,1
mūrnieks,1
ducis,1
Kapsēde pagasts,1
Jule 183,1
Jēkabstattes maģistrāts,1
Lēne,1
Vērgalcs pagasts,1
Ārišmuiža pagasts,1
Englenders,1
Jēiabs,1
Liesere pagasts,1
Krona Vircava pagasts,1
Pienaīvas pagasts,1
Vcntespils,1
Miltiņu,1
Asaicinatis,1
Polanga,1
šodien,1
sirds,1
Zntaša,1
Faunpile,1
Talseuē,1
Garredangs,1
rudens,1
Vramburga pagasts,1
turks Zultāns,1
uc,1
Patkaise pagasts,1
vista,1
Bils,1
Zārce pagasts,1
Zeminare,1
Vebruar i 835. 2 g. Strēl,1
Oldenburga,1
Kandava miests,1
Āsekrogs,1
Reviscrs,1
Prnhša,1
Ventespile,1
Krccrous valsts,1
Vensava pagasts,1
Nereta,1
Jclgaroā,1
Kuldīga pagasts,1
Lieljelgava,1
L36,1
Āmburga pagasts,1
Jeļgava,1
pati,1
Dccva,1
Knrsišs,1
Vauske,1
tumēt,1
Ildvents,1
krievs saucCaregrad,1
Cargorod,1
Franksurte,1
Jēkabs Tuppiņ,1
Uppesmuiža pagasts,1
maks,1
sala muiža,1
rumbs,1
Skruudcs,1
Mcšamuiža pagasts,1
2 ssstoms Jakobssol,1
Pautiug,1
Grcešs pagasts,1
Bergen,1
Zūre,1
Ibb6,1
Klaipēds,1
parlaments,1
ērģeles,1
Parīse pilsēta,1
Zloļikcs muiža pagasts,1
Jāņieni,1
